"America","area","year","savanna_fires","forest_fires","crop_residues","rice_cultivation","drained_organic_soils_co2","pesticides_manufacturing","food_transport","forestland","net_forest_conversion","food_household_consumption","food_retail","on_farm_electricity_use","food_packaging","agrifood_systems_waste_disposal","food_processing","fertilizers_manufacturing","ippu","manure_applied_to_soils","manure_left_on_pasture","manure_management","fires_in_organic_soils","fires_in_humid_tropical_forests","on_farm_energy_use","rural_population","urban_population","total_population_male","total_population_female","total_emission","average_temperature_c","area_f"
"América del Sur","Argentina",2012,1848.0935,361.4872,5370.9338,1845.3165,5222.7532,7273,5568.4223,-34737.0613,97341.75,4911.5984,4264.9583,393.3594,1591.8083,11642.9983,7299.5119,1016.561,10264.6277,1074.764,22203.9114,2228.0341,0,176.1297,9935.1035,3737979,38358760,20742596,21209768,167098.0612,0.77925,"Argentina"
"América del Sur","Argentina",2013,1687.8847,1142.18,5839.4947,1824.368,5219.5236,6953,5938.1716,-34737.0613,97341.75,5694.0688,5184.1556,371.2603,1711.5526,11687.7257,7667.0416,1158.8046,11170.0591,1113.5375,22647.1668,2302.1228,0,894.9957,13723.7698,3722489,38817436,20962097,21426172,176535.5722,0.591416666666667,"Argentina"
"América del Sur","Argentina",2014,1359.8747,103.8884,6015.4175,1906.688,5213.9434,6960,5755.9057,-34737.0613,97341.75,5896.9992,6442.4575,378.4557,1906.8988,11555.099,8501.1852,925.3687,11563.3474,1107.2349,22941.8352,2365.9296,0,52.169,12603.86,3706372,39275143,21182969,21641085,176161.2466,0.76925,"Argentina"
"América del Sur","Argentina",2015,1484.6647,255.0722,6707.8321,1823.5056,5213.624,6795,6139.8413,-34737.0613,97341.75,5964.2851,7352.0244,348.6558,2147.1134,11486.4965,9154.5651,810.1777,12033.1542,1442.3609,22417.2919,2373.4567,0,56.6177,13220.7004,3689407,39728358,21402321,21854745,179831.1284,1.0055,"Argentina"
"América del Sur","Argentina",2016,2302.9706,211.7278,6766.7044,1628.6816,5222.7425,6677,6162.6682,-27952.2907,54702.45,6209.0619,7709.8841,336.4452,2103.2588,11519.2018,9198.8031,1037.9716,11894.0979,1107.2384,23130.1873,2385.7929,0,100.7158,12876.2278,3671449,40175981,21609840,22058401,145331.541,0.523333333333333,"Argentina"
"América del Sur","Argentina",2017,3544.5135,822.8892,7228.7766,1600.144,5224.2033,6416,6482.6896,-27952.2907,54702.45,5949.7461,8206.5252,329.7277,2176.8102,11586.9495,9106.2709,1192.2211,12611.1318,1111.669,24023.6816,2455.3256,0,712.4435,13203.6741,3652804,40618237,21805549,22249068,150735.5518,1.111,"Argentina"
"América del Sur","Argentina",2018,2234.0535,171.1052,6230.0679,1553.6528,5230.2714,5467,6086.8183,-27952.2907,54702.45,5727.3131,8289.8038,294.953,2136.7286,11638.3062,8977.8464,836.297,13135.835,1086.4565,23982.5057,2453.7455,0,98.6421,12900.7947,3632997,41055867,21986961,22426635,145282.356,0.8185,"Argentina"
"América del Sur","Argentina",2019,1435.4655,157.116,7566.1906,1436.9544,5231.4007,6227,6021.2272,-27952.2907,54702.45,5428.0881,7747.1341,256.0328,2062.8853,11656.0671,8484.2759,952.8051,12578.6669,1092.1867,24119.9185,2462.3401,0,81.8102,13008.051,3612215,41489566,22153370,22592150,144755.7755,0.775083333333333,"Argentina"
"América del Sur","Argentina",2020,3569.1449,1362.1267,7405.2933,1452.752,5215.7866,7467,5468.9167,-27952.2907,54702.45,5230.9596,8035.158,190.6029,2140.0216,11666.4608,8932.6734,940.8151,12201.3954,1117.4751,23897.7836,2473.7841,0,603.3137,11909.0686,3590542,41919857,22297001,22739031,148030.6914,1.11883333333333,"Argentina"
"América del Norte","Aruba",1990,0,0,NA,2319.75395545178,0,11.481084565897,12.3228,0.0016,0,17.6532,4.2938,10.3313,67.6313660738584,66.8972,451.196291182732,1598.04670224407,2.5402,NA,2313.95588433311,NA,0,0,4.0105,30876,31273,32231,33480,6880.11588385144,0.285,"Aruba"
"América del Norte","Aruba",1991,0,0,NA,2319.75395545178,0,11.481084565897,15.4858,0.0016,0,18.2587,12.1958,9.5384,67.6313660738584,70.0364,451.196291182732,1598.04670224407,2.9802,NA,2313.95588433311,NA,0,0,4.8756,32115,32507,33207,34657,6895.43778385144,0.292416666666667,"Aruba"
"América del Norte","Aruba",1992,0,0,NA,2319.75395545178,0,11.481084565897,15.8372,0.0016,0,13.4484,18.777,9.2858,67.6313660738584,72.3073,451.196291182732,1598.04670224407,3.1502,NA,2313.95588433311,NA,0,0,4.7212,34119,34116,34251,35941,6899.59398385145,0.52225,"Aruba"
"América del Norte","Aruba",1993,0,0,NA,2319.75395545178,0,11.481084565897,17.9502,0.0016,0,16.1472,24.837,13.0355,67.6313660738584,74.0508,451.196291182732,1598.04670224407,3.2802,NA,2313.95588433311,NA,0,0,6.643,36551,35953,35223,37137,6918.01078385145,0.713625,"Aruba"
"América del Norte","Aruba",1994,0,0,NA,2319.75395545178,0,11.481084565897,17.9502,0.0016,0,18.4886,30.2903,23.3381,67.6313660738584,75.4407,451.196291182732,1598.04670224407,3.4202,NA,2313.95588433311,NA,0,0,5.4975,38981,37719,36273,38437,6936.49248385145,0.514416666666667,"Aruba"
"América del Norte","Aruba",1995,0,0,NA,2319.75395545178,0,11.481084565897,18.6531,0.0016,0,19.6683,42.0524,27.5842,67.6313660738584,76.4356,451.196291182732,1598.04670224407,3.3502,NA,2313.95588433311,NA,0,0,6.546,41153,39171,37325,39724,6956.35668385145,0.807083333333333,"Aruba"
"América del Norte","Aruba",1996,0,0,NA,2319.75395545178,0,11.481084565897,18.6485,0.0016,0,19.3747,48.2482,25.5581,67.6313660738584,77.1648,451.196291182732,1598.04670224407,3.0502,NA,2313.95588433311,NA,0,0,6.6771,42968,40232,38403,41014,6960.78848385145,0.344638648570005,"Aruba"
"América del Norte","Aruba",1997,0,0,NA,2319.75395545178,0,11.481084565897,19.3514,0.0016,0,20.2569,57.5609,32.3421,67.6313660738584,77.8132,451.196291182732,1598.04670224407,3.4602,NA,2313.95588433311,NA,0,0,6.3283,44480,40971,39522,42336,6979.17988385145,0.655861064825775,"Aruba"
"América del Norte","Aruba",1998,0,0,NA,2319.75395545178,0,11.481084565897,19.7075,0.0016,0,18.621,60.7496,29.9395,67.6313660738584,78.3496,451.196291182732,1598.04670224407,3.4703,NA,2313.95588433311,NA,0,0,6.1708,45789,41488,40667,43688,6979.07518385144,0.82576022789273,"Aruba"
"América del Norte","Aruba",1999,0,0,NA,2319.75395545178,0,11.481084565897,19.7028,0.0016,0,27.218,65.0924,26.1634,67.6313660738584,78.7465,451.196291182732,1598.04670224407,3.5703,NA,2313.95588433311,NA,0,0,6.318,47060,41945,41816,45050,6988.87828385145,0.803360637592921,"Aruba"
"América del Norte","Aruba",2000,0,0,NA,2319.75395545178,0,11.481084565897,19.7028,0.0016,0,30.4478,73.6956,31.7734,67.6313660738584,79.1571,451.196291182732,1598.04670224407,3.3003,NA,2313.95588433311,NA,0,0,6.8775,48409,42444,42833,46269,7007.02138385144,0.805884320125477,"Aruba"
"América del Norte","Aruba",2001,0,0,NA,1705.81981837202,0,11.481084565897,20.4104,-0.0923,0,44.0098,58.6002,29.1207,67.6313660738584,79.4451,451.196291182732,1598.04670224407,3.5203,NA,2313.95588433311,NA,0,0,7.7001,49850,43048,43513,47178,6390.84544677168,0.812244293615125,"Aruba"
"América del Norte","Aruba",2002,0,0,NA,2319.75395545178,0,11.481084565897,21.1132,-0.0923,0,46.0425,68.8239,29.0832,67.6313660738584,79.7138,451.196291182732,1598.04670224407,3.5703,NA,2313.95588433311,NA,0,0,7.262,51322,43670,43950,47831,7017.58188385145,1.136,"Aruba"
"América del Norte","Aruba",2003,0,0,NA,2319.75395545178,0,11.481084565897,21.4647,-0.0923,0,45.2057,67.3253,25.2657,67.6313660738584,79.9673,451.196291182732,1598.04670224407,3.8503,NA,2313.95588433311,NA,0,0,6.845,52771,44246,44327,48374,7011.89698385144,1.02991666666667,"Aruba"
"América del Norte","Aruba",2004,0,0,NA,2319.75395545178,0,11.481084565897,21.4647,-0.0923,0,44.3464,67.5931,23.1149,67.6313660738584,80.2903,451.196291182732,1598.04670224407,3.9203,NA,2313.95588433311,NA,0,0,6.8495,54068,44669,44663,48877,7009.55218385145,0.62175,"Aruba"
"América del Norte","Aruba",2005,0,0,NA,1705.81981837202,0,11.481084565897,22.1719,-0.0923,0,45.9158,70.5793,19.097,67.6313660738584,80.543,451.196291182732,1598.04670224407,4.5003,NA,2313.95588433311,NA,0,0,7.9084,55142,44889,45069,49414,6398.75454677168,0.757583333333333,"Aruba"
"América del Norte","Aruba",2006,0,0,NA,1705.81981837202,0,11.481084565897,22.1719,-0.0923,0,42.5444,68.6378,13.6977,67.6313660738584,80.7642,451.196291182732,1598.04670224407,4.4203,NA,2313.95588433311,NA,0,0,8.7582,55951,44881,45591,50016,6389.03334677168,0.643,"Aruba"
"América del Norte","Aruba",2007,0,0,NA,1639.72483273258,0,11.481084565897,22.5233,-0.0923,0,46.1989,77.3931,15.7527,67.6313660738584,81.0176,451.196291182732,1598.04670224407,4.3603,NA,2313.95588433311,NA,0,0,15.1962,56535,44685,46151,50636,6344.38596113224,0.863166666666667,"Aruba"
"América del Norte","Aruba",2008,0,0,NA,1639.72483273258,0,11.481084565897,23.055,-0.0923,0,44.0152,77.3155,14.8152,67.6313660738584,81.2449,451.196291182732,1598.04670224407,4.2603,NA,2313.95588433311,NA,0,0,13.3097,56978,44375,46724,51272,6339.95966113224,0.578333333333333,"Aruba"
"América del Norte","Aruba",2009,0,0,NA,1639.72483273258,0,11.481084565897,23.3713,-0.0923,0,43.6397,76.0728,13.3082,67.6313660738584,81.2003,451.196291182732,1598.04670224407,4.6603,NA,2313.95588433311,NA,0,0,13.3661,57401,44052,47292,51919,6337.56256113224,0.834396614450918,"Aruba"
"América del Norte","Aruba",2010,0,0,NA,1639.72483273258,0,11.481084565897,23.3317,-0.0923,0,49.3349,85.016,15.0266,67.6313660738584,81.1569,451.196291182732,1598.04670224407,4.3503,NA,2313.95588433311,NA,0,0,11.4194,57891,43778,47858,52484,6351.57966113224,1.24381818181818,"Aruba"
"América del Norte","Aruba",2011,0,0,NA,1639.72483273258,0,11.481084565897,23.9337,-0.0565,0,47.9232,84.3831,15.7592,67.6313660738584,81.2692,451.196291182732,1598.04670224407,3.8503,NA,2313.95588433311,NA,0,0,11.3387,58231,43822,48307,52980,6350.43706113224,0.523083333333333,"Aruba"
"América del Norte","Aruba",2012,0,0,NA,1639.72483273258,0,11.481084565897,24.395,-0.0565,0,46.2556,81.2008,15.1195,67.6313660738584,81.3093,451.196291182732,1598.04670224407,3.9903,NA,2313.95588433311,NA,0,0,12.4611,58513,44064,48632,53480,6346.71126113224,0.52325,"Aruba"
"América del Norte","Aruba",2013,0,0,NA,1639.72483273258,0,11.481084565897,24.5003,-0.0565,0,45.9089,81.821,14.326,67.6313660738584,81.4166,451.196291182732,1598.04670224407,4.0403,NA,2313.95588433311,NA,0,0,13.5074,58826,44361,48927,53953,6347.50016113224,1.12091666666667,"Aruba"
"América del Norte","Aruba",2014,0,0,NA,1639.72483273258,0,11.481084565897,24.7499,-0.0565,0,46.8586,85.2104,13.8658,67.6313660738584,81.5149,451.196291182732,1598.04670224407,4.0703,NA,2313.95588433311,NA,0,0,13.5088,59121,44674,49191,54403,6351.75836113224,1.11925,"Aruba"
"América del Norte","Aruba",2015,0,0,NA,1639.72483273258,0,11.481084565897,25.3448,-0.0565,0,47.4143,86.913,13.9997,67.6313660738584,81.6724,451.196291182732,1598.04670224407,4.0503,NA,2313.95588433311,NA,0,0,13.2596,59362,44979,49430,54828,6354.63376113224,1.14375,"Aruba"
"América del Norte","Aruba",2016,0,0,NA,1639.72483273258,0,11.481084565897,25.3096,-0.1222,0,47.7611,89.7191,13.9895,67.6313660738584,81.7694,451.196291182732,1598.04670224407,3.9903,NA,2313.95588433311,NA,0,0,12.6772,59547,45275,49650,55224,6357.13016113224,0.9932,"Aruba"
"América del Norte","Aruba",2017,0,0,NA,1639.72483273258,0,11.481084565897,26.2246,-0.1222,0,45.9406,90.295,16.0192,67.6313660738584,81.8937,451.196291182732,1598.04670224407,3.9903,NA,2313.95588433311,NA,0,0,13.7108,59692,45572,49847,55591,6359.98816113224,1.23233333333333,"Aruba"
"América del Norte","Aruba",2018,0,0,NA,1639.72483273258,0,11.481084565897,26.471,-0.1222,0,43.0894,93.0774,16.5308,67.6313660738584,82.0235,451.196291182732,1598.04670224407,3.9803,NA,2313.95588433311,NA,0,0,14.4825,59798,45872,50026,55935,6361.56886113224,0.66275,"Aruba"
"América del Norte","Aruba",2019,0,0,NA,1639.72483273258,0,11.481084565897,24.3904,-0.1222,0,44.0736,97.3259,16.6054,67.6313660738584,82.1538,451.196291182732,1598.04670224407,3.9303,NA,2313.95588433311,NA,0,0,13.0477,59871,46182,50188,56254,6363.44106113224,1.05963636363636,"Aruba"
"América del Norte","Aruba",2020,0,0,NA,1410.44550601779,0,11.481084565897,22.7682,-0.1222,0,44.8158,100.8495,16.5172,67.6313660738584,81.7812,451.196291182732,1598.04670224407,3.9003,NA,2313.95588433311,NA,0,0,16.7092,59927,46511,50211,56373,6139.97603441745,1.29766666666667,"Aruba"
"América del Norte","Bahamas",1990,10.3442,45.7301,0.0393,246.40727646444,0,6,25.7398,0,0,62.4638,47.1349,26.082,89.983908055788,237.1509,209.587728357542,1474.17416922303,11.1007,2.9952,4.9675,2.5955,0,32.0783,34.612,51682,204654,133065,137614,2569.1872821008,0.895666666666667,"Bahamas"
"América del Norte","Bahamas",1991,10.3442,45.7301,0.0382,246.40727646444,0,7,22.9193,0,0,72.3049,43.9763,28.866,89.983908055788,238.2733,209.587728357542,1474.17416922303,12.0008,2.4723,4.2979,2.171,0,32.0783,36.7681,52049,209067,135741,140316,2579.3937821008,0.785166666666667,"Bahamas"
"América del Norte","Bahamas",1992,10.3442,45.7301,0.0255,246.40727646444,0,7,17.2651,0,0,73.3316,32.2639,25.8451,128.200388812342,239.0254,209.587728357542,1470.69391462303,11.2008,2.7381,4.571,2.3529,0,32.0783,20.5919,52446,213688,138557,143416,2579.25320825735,0.254666666666667,"Bahamas"
"América del Norte","Bahamas",1993,10.3442,45.7301,0.0206,246.40727646444,0,8,15.4992,0,0,79.5912,20.2411,29.0171,128.200388812342,239.6165,209.587728357542,1470.69391462303,11.6008,2.6839,4.5445,2.3258,0,32.0783,19.3441,52829,218336,141526,146638,2575.52670825735,0.35575,"Bahamas"
"América del Norte","Bahamas",1994,10.3442,45.7301,0.0156,246.40727646444,0,10,15.5081,0,0,80.5399,24.1343,45.3416,128.200388812342,240.4848,209.587728357542,1470.69391462303,11.9008,2.2956,4.0619,2.0209,0,32.0783,28.8596,53137,222758,144309,149688,2608.20500825735,0.885083333333333,"Bahamas"
"América del Norte","Bahamas",1995,10.3442,45.7301,0.0156,246.40727646444,0,3,18.3419,0,0,90.4143,34.3808,50.7846,128.200388812342,241.4575,209.587728357542,1470.69391462303,11.7008,3.9886,6.125,3.3541,0,32.0783,36.5295,53338,226812,146949,152605,2643.13460825735,0.53625,"Bahamas"
"América del Norte","Bahamas",1996,9.0087,98.6015,0.0156,246.40727646444,0,12,17.6344,0,0,90.6733,35.2172,47.1993,128.200388812342,242.2915,209.587728357542,1470.69391462303,12.7008,5.2397,7.7834,4.3615,0,47.7196,38.0042,53410,230380,149491,155441,2723.34000825735,0.0489166666666667,"Bahamas"
"América del Norte","Bahamas",1997,9.0156,97.4005,0.0175,246.40727646444,0,7,17.9859,0,0,96.7803,37.987,58.8176,128.200388812342,245.5323,209.587728357542,1470.69391462303,12.1008,4.377,6.7258,3.6659,0,56.3802,20.8647,53388,233582,151955,158215,2729.54040825735,0.825166666666667,"Bahamas"
"América del Norte","Bahamas",1998,12.0065,109.5698,0.0184,246.40727646444,0,8,18.3373,0,0,105.9419,32.3664,55.6318,128.200388812342,247.4094,209.587728357542,1470.69391462303,12.8008,6.5004,9.3425,5.3629,0,57.6187,66.1445,53339,236721,154412,160986,2801.94060825735,1.03291666666667,"Bahamas"
"América del Norte","Bahamas",1999,16.6088,108.3799,0.0182,246.40727646444,0,9,18.3373,0,0,115.2668,37.8956,54.9495,128.200388812342,249.065,209.587728357542,1470.69391462303,12.6009,3.575,5.5031,3.0438,0,44.0224,81.4693,53360,240212,156702,163570,2814.62490825735,0.484583333333333,"Bahamas"
"América del Norte","Bahamas",2000,9.5275,137.976,0.0146,246.40727646444,0,4,18.3373,0,0,120.7675,45.2455,64.1291,128.200388812342,250.1623,209.587728357542,1470.69391462303,11.4009,3.5253,5.5121,2.9781,0,44.8971,96.8825,53599,244291,158879,166136,2870.24510825735,0.1495,"Bahamas"
"América del Norte","Bahamas",2001,6.5095,17.1472,0.0136,246.40727646444,0,10,18.6887,0,0,125.657,49.627,64.9336,128.200388812342,251.2076,209.587728357542,1470.69391462303,12.2009,3.6522,5.71,3.0897,0,15.7211,89.8988,54415,248720,160964,168662,2728.94620825735,0.26175,"Bahamas"
"América del Norte","Bahamas",2002,9.2821,18.0317,0.0137,246.40727646444,0,15,19.3882,0,0,135.5366,56.2757,65.7815,128.200388812342,252.2752,209.587728357542,1470.69391462303,12.4009,3.7141,5.7301,3.1296,0,17.2538,89.1717,55365,253792,162950,171053,2757.87420825735,0.800833333333333,"Bahamas"
"América del Norte","Bahamas",2003,0.917,5.5647,0.0151,246.40727646444,0,13,19.7276,0,0,137.8271,59.8352,59.6708,128.200388812342,252.8987,209.587728357542,1470.69391462303,11.5009,4.3289,6.5307,3.6242,0,5.5647,72.5941,56412,259334,164975,173516,2708.48900825735,0.864333333333333,"Bahamas"
"América del Norte","Bahamas",2004,26.7361,42.0387,0.0156,246.40727646444,0,4,19.3672,0,0,127.777,62.6457,52.482,128.200388812342,253.4237,209.587728357542,1470.69391462303,11.9009,4.3767,6.6316,3.6599,0,38.5397,77.5677,57487,265039,167044,176046,2786.05180825735,0.350166666666667,"Bahamas"
"América del Norte","Bahamas",2005,10.9329,38.2676,0.0158,246.40727646444,0,11,21.1202,0,0,140.7068,70.8903,46.6294,128.200388812342,254.2448,209.587728357542,1470.69391462303,12.801,4.3869,6.6243,3.6607,0,26.9925,51.6492,58548,270701,169176,178628,2754.81170825735,0.471,"Bahamas"
"América del Norte","Bahamas",2006,7.464,24.3285,0.0166,246.40727646444,0,3,23.5803,0,0,124.1558,74.4238,31.3218,128.200388812342,255.0774,209.587728357542,1470.69391462303,13.301,4.3779,6.6331,3.6603,0,24.0693,25.7989,59577,276253,171363,181302,2676.09800825735,0.584416666666667,"Bahamas"
"América del Norte","Bahamas",2007,9.4372,5.5651,0.0174,246.40727646444,0,4,23.2199,0,0,139.4415,72.9019,37.4046,128.200388812342,255.8211,209.587728357542,1470.69391462303,13.701,4.3696,6.6188,3.6569,0,5.5651,35.5752,60587,281741,173576,184090,2672.18460825735,0.885166666666667,"Bahamas"
"América del Norte","Bahamas",2008,22.6456,55.4682,0.0213,246.40727646444,0,2,24.6329,0,0,137.3256,78.3727,36.6552,128.200388812342,256.3222,209.587728357542,1470.69391462303,13.601,4.3676,6.6203,3.6567,0,54.8201,28.4657,61564,287112,175825,186970,2779.86440825735,0.71625,"Bahamas"
"América del Norte","Bahamas",2009,9.5827,35.0157,0.025,246.40727646444,0,2,48.7419,0,0,117.1861,94.2342,30.7298,128.200388812342,256.6471,209.587728357542,1470.69391462303,13.501,4.3696,6.6188,3.6569,0,26.8508,46.8307,62508,292348,178154,189903,2750.87960825735,0.529833333333333,"Bahamas"
"América del Norte","Bahamas",2010,2.8367,15.444,0.0277,246.40727646444,0,2,59.2858,0,0,127.5316,109.8675,35.7634,128.200388812342,256.871,209.587728357542,1470.69391462303,13.4011,4.3716,6.6174,3.657,0,15.444,56.7148,63410,297422,180438,192834,2764.72290825735,-0.145833333333333,"Bahamas"
"América del Norte","Bahamas",2011,22.4063,60.6555,0.0281,246.40727646444,0,4,54.2165,0,0,125.8174,92.4788,39.3269,98.4287398069922,256.989,209.587728357542,1470.69391462303,12.5011,4.3902,6.6362,3.663,0,56.7677,49.5859,64238,302330,182453,195497,2814.580259252,0.741,"Bahamas"
"América del Norte","Bahamas",2012,5.9669,9.4627,0.0282,246.40727646444,0,4,51.7657,0,0,111.3803,107.1514,35.09,98.4287398069922,257.7842,209.587728357542,1470.69391462303,12.6011,4.3762,6.6656,3.6603,0,9.4627,52.0036,64986,307053,184251,197810,2696.516559252,0.328333333333333,"Bahamas"
"América del Norte","Bahamas",2013,18.9266,72.7611,0.0283,246.40727646444,0,3,51.1996,0,0,109.9001,108.2827,32.5013,98.4287398069922,257.8806,209.587728357542,1470.69391462303,12.6011,4.3768,6.6664,3.6605,0,72.6315,56.8652,65653,311587,185807,199843,2836.399459252,0.69,"Bahamas"
"América del Norte","Bahamas",2014,4.8945,15.1969,0.0281,246.40727646444,0,3,52.6118,0,0,117.1789,109.9499,32.2925,98.4287398069922,257.4059,209.587728357542,1470.69391462303,12.6011,4.3772,6.6649,3.6604,0,11.8267,61.1715,66238,315931,187310,201821,2717.977959252,0.667833333333333,"Bahamas"
"América del Norte","Bahamas",2015,8.5135,18.0183,0.0242,246.40727646444,0,5,54.9962,0,0,124.4027,121.1099,34.7116,128.200388812342,257.9172,209.587728357542,1470.69391462303,12.3011,4.4921,6.8336,3.7615,0,11.4084,67.5264,66744,320094,188854,203844,2785.90600825735,1.4215,"Bahamas"
"América del Norte","Bahamas",2016,9.7612,42.9838,0.0269,246.40727646444,0,5,54.6483,0,0,141.123,142.7865,34.8496,128.200388812342,258.2205,209.587728357542,1470.69391462303,12.3011,4.442,6.7701,3.7215,0,35.3379,63.3107,67166,324066,190240,205736,2870.17240825735,0.98975,"Bahamas"
"América del Norte","Bahamas",2017,16.284,91.7225,0.0264,246.40727646444,0,4,57.9545,0,0,114.7081,148.17,36.2568,128.200388812342,258.6799,209.587728357542,1470.69391462303,12.3012,4.4982,6.8352,3.7665,0,86.4072,140.3409,67508,327853,191491,207529,3036.84070825735,1.16125,"Bahamas"
